"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 19, 2021","48,000.0","50,000.0","50,900.0","48,000.0","39.33M","-6.98%"
"Jul 16, 2021","51,600.0","52,600.0","52,900.0","51,600.0","13.99M","-0.96%"
"Jul 15, 2021","52,100.0","51,000.0","53,200.0","50,800.0","20.32M","2.16%"
"Jul 14, 2021","51,000.0","53,700.0","53,800.0","50,600.0","33.44M","-5.38%"
"Jul 13, 2021","53,900.0","54,100.0","54,300.0","52,800.0","20.07M","0.75%"
"Jul 12, 2021","53,500.0","55,500.0","56,500.0","52,700.0","58.24M","-5.48%"
"Jul 09, 2021","56,600.0","56,100.0","58,500.0","55,600.0","38.23M","0.00%"
"Jul 08, 2021","56,600.0","55,800.0","57,400.0","55,600.0","27.36M","0.00%"
"Jul 07, 2021","56,600.0","55,000.0","56,600.0","53,600.0","37.77M","4.81%"
"Jul 06, 2021","54,000.0","57,800.0","58,600.0","54,000.0","23.01M","-6.90%"
"Jul 05, 2021","58,000.0","54,800.0","58,100.0","53,800.0","47.55M","6.81%"
"Jul 02, 2021","54,300.0","54,200.0","54,900.0","53,600.0","29.38M","1.88%"
"Jul 01, 2021","53,300.0","52,900.0","53,500.0","52,100.0","19.33M","1.14%"
"Jun 30, 2021","52,700.0","53,400.0","53,800.0","52,600.0","11.46M","-1.50%"
"Jun 29, 2021","53,500.0","53,600.0","53,800.0","52,800.0","16.06M","-0.19%"
"Jun 28, 2021","53,600.0","52,500.0","54,000.0","52,200.0","25.72M","3.88%"
"Jun 25, 2021","51,600.0","51,000.0","51,600.0","50,400.0","10.95M","1.38%"
"Jun 24, 2021","50,900.0","51,300.0","51,700.0","50,600.0","10.69M","-0.39%"
"Jun 23, 2021","51,100.0","50,900.0","52,100.0","50,600.0","13.10M","0.39%"
"Jun 22, 2021","50,900.0","50,800.0","51,300.0","50,300.0","17.22M","0.99%"
"Jun 21, 2021","50,400.0","50,500.0","51,000.0","50,000.0","14.92M","-1.18%"
"Jun 18, 2021","51,000.0","51,000.0","51,400.0","50,600.0","9.96M","1.59%"
"Jun 17, 2021","50,200.0","49,500.0","50,800.0","49,500.0","18.68M","-0.99%"
"Jun 16, 2021","50,700.0","51,500.0","52,200.0","50,500.0","20.58M","-3.06%"
"Jun 15, 2021","52,300.0","52,600.0","53,200.0","52,000.0","19.61M","-0.76%"
"Jun 14, 2021","52,700.0","52,700.0","53,300.0","52,000.0","16.83M","0.19%"
"Jun 11, 2021","52,600.0","50,500.0","53,200.0","50,100.0","29.60M","4.99%"
"Jun 10, 2021","50,100.0","50,800.0","51,200.0","50,000.0","10.94M","-1.38%"
"Jun 09, 2021","50,800.0","49,700.0","51,100.0","49,000.0","22.40M","2.63%"
"Jun 08, 2021","49,500.0","52,300.0","52,900.0","49,000.0","25.30M","-5.53%"
"Jun 07, 2021","52,400.0","53,000.0","54,400.0","51,000.0","20.39M","-4.03%"
"Jun 04, 2021","54,600.0","54,800.0","55,200.0","54,000.0","13.37M","-0.36%"
"Jun 03, 2021","54,800.0","53,300.0","55,100.0","52,800.0","23.74M","3.79%"
