"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 02, 2021","25,800","25,400","26,000","25,400","1.00K","1.57%"
"Jul 30, 2021","25,400","25,300","25,500","25,300","1.00K","1.60%"
"Jul 29, 2021","25,000","25,500","25,700","25,000","5.60K","-1.96%"
"Jul 28, 2021","25,500","25,500","25,500","25,500","1.50K","0.00%"
"Jul 27, 2021","25,500","25,500","25,600","25,500","2.10K","0.00%"
"Jul 26, 2021","25,500","25,500","25,500","25,500","0.12K","-0.78%"
"Jul 23, 2021","25,700","25,500","25,700","25,200","5.00K","-0.39%"
"Jul 22, 2021","25,800","25,800","25,800","25,800","0.10K","0.39%"
"Jul 21, 2021","25,700","25,800","25,800","25,600","7.80K","-0.39%"
"Jul 20, 2021","25,800","25,800","25,800","25,700","5.00K","0.78%"
"Jul 19, 2021","25,600","26,000","26,000","25,600","7.70K","-1.16%"
"Jul 16, 2021","25,900","26,000","26,000","25,900","4.80K","-0.38%"
"Jul 15, 2021","26,000","25,900","26,100","25,900","1.80K","0.39%"
"Jul 14, 2021","25,900","25,900","25,900","25,900","2.30K","-0.38%"
"Jul 13, 2021","26,000","25,600","26,600","25,500","2.01K","1.56%"
"Jul 12, 2021","25,600","25,700","25,700","25,500","20.20K","-0.39%"
"Jul 09, 2021","25,700","25,700","25,800","25,600","19.10K","0.00%"
"Jul 08, 2021","25,700","25,600","26,000","25,500","4.70K","-1.91%"
"Jul 07, 2021","26,200","25,900","26,200","25,800","7.31K","0.38%"
"Jul 06, 2021","26,100","26,100","26,400","26,100","6.60K","-0.38%"
"Jul 05, 2021","26,200","26,500","26,500","26,100","9.90K","-1.13%"
"Jul 02, 2021","26,500","26,500","26,600","26,500","8.11K","-0.38%"
"Jul 01, 2021","26,600","26,400","26,600","26,400","2.60K","0.00%"
"Jun 30, 2021","26,600","26,100","26,600","26,100","2.10K","0.76%"
"Jun 29, 2021","26,400","26,500","26,500","26,300","3.93K","0.00%"
