"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 20, 2021","33,250.0","32,300.0","33,300.0","31,650.0","20.03M","3.10%"
"Jul 19, 2021","32,250.0","33,500.0","33,950.0","32,250.0","20.73M","-6.93%"
"Jul 16, 2021","34,650.0","35,400.0","35,400.0","34,650.0","9.67M","-1.00%"
"Jul 15, 2021","35,000.0","33,800.0","35,450.0","33,600.0","15.11M","3.86%"
"Jul 14, 2021","33,700.0","34,650.0","35,350.0","33,700.0","16.35M","-2.60%"
"Jul 13, 2021","34,600.0","35,500.0","35,950.0","33,800.0","11.77M","-1.14%"
"Jul 12, 2021","35,000.0","37,050.0","37,100.0","35,000.0","28.00M","-6.91%"
"Jul 09, 2021","37,600.0","38,200.0","38,800.0","37,000.0","18.30M","-2.59%"
"Jul 08, 2021","38,600.0","39,300.0","40,000.0","38,600.0","14.11M","-1.15%"
"Jul 07, 2021","39,050.0","38,800.0","39,200.0","37,600.0","26.84M","3.92%"
"Jul 06, 2021","37,577.0","40,676.0","41,218.0","37,577.0","33.56M","-6.91%"
"Jul 05, 2021","40,366.0","40,831.0","41,063.0","39,901.0","25.30M","-1.14%"
"Jul 02, 2021","40,831.0","40,831.0","41,218.0","40,598.0","21.36M","0.57%"
"Jul 01, 2021","40,598.0","40,831.0","41,296.0","40,211.0","37.74M","-0.57%"
"Jun 30, 2021","40,831.0","41,838.0","42,225.0","40,676.0","40.48M","-2.22%"
"Jun 29, 2021","41,760.0","42,148.0","42,380.0","41,451.0","24.07M","-0.92%"
"Jun 28, 2021","42,148.0","42,225.0","42,458.0","41,683.0","17.95M","1.12%"
"Jun 25, 2021","41,683.0","41,218.0","41,683.0","40,598.0","18.45M","0.75%"
"Jun 24, 2021","41,373.0","41,838.0","42,380.0","41,141.0","31.74M","1.33%"
"Jun 23, 2021","40,831.0","40,443.0","41,451.0","40,211.0","21.82M","1.54%"
"Jun 22, 2021","40,211.0","39,281.0","40,598.0","38,816.0","28.28M","3.18%"
"Jun 21, 2021","38,971.0","39,281.0","39,901.0","38,739.0","14.54M","-1.76%"
"Jun 18, 2021","39,669.0","39,823.0","40,676.0","39,514.0","17.06M","1.39%"
"Jun 17, 2021","39,126.0","38,351.0","39,514.0","38,274.0","22.50M","0.00%"
"Jun 16, 2021","39,126.0","39,978.0","39,978.0","39,126.0","27.60M","-3.07%"
"Jun 15, 2021","40,366.0","40,676.0","41,063.0","40,133.0","20.90M","-0.76%"
"Jun 14, 2021","40,676.0","41,296.0","41,838.0","40,288.0","18.21M","-0.76%"
"Jun 11, 2021","40,986.0","38,739.0","40,986.0","38,429.0","23.18M","6.87%"
"Jun 10, 2021","38,351.0","39,126.0","39,436.0","38,351.0","14.92M","-1.98%"
"Jun 09, 2021","39,126.0","38,351.0","39,514.0","37,577.0","19.21M","3.06%"
"Jun 08, 2021","37,964.0","39,978.0","40,676.0","37,964.0","20.78M","-5.77%"
"Jun 07, 2021","40,288.0","41,605.0","41,683.0","39,514.0","22.97M","-3.70%"
"Jun 04, 2021","41,838.0","41,605.0","42,535.0","41,528.0","16.75M","0.75%"
"Jun 03, 2021","41,528.0","41,063.0","41,993.0","40,288.0","22.56M","3.08%"
